Participant id,Status,Started at,Completed at,Time taken,Total approvals,Fluent languages,Dyslexia,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
participant_782,RETURNED,2025-03-31T07:13:36.257000Z,,,19,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_776,REJECTED,2025-03-31T07:14:14.598000Z,2025-03-31T07:44:51.067000Z,1837.0,47,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_788,RETURNED,2025-03-31T07:14:43.459000Z,,,8,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_780,APPROVED,2025-03-31T07:23:54.180000Z,2025-03-31T07:51:12.595000Z,1639.0,64,English,No,58,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_791,APPROVED,2025-03-31T07:25:07.377000Z,2025-03-31T08:01:01.883000Z,2155.0,101,English,No,32,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_770,APPROVED,2025-03-31T07:36:50.342000Z,2025-03-31T07:55:04.528000Z,1095.0,11,"Afrikaans, English, Dutch, French, German",No,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
participant_799,APPROVED,2025-03-31T07:41:38.447000Z,2025-03-31T08:02:21.226000Z,1243.0,122,English,No,24,Female,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
participant_793,APPROVED,2025-03-31T08:09:46.069000Z,2025-03-31T08:35:01.661000Z,1516.0,15,English,No,27,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_767,APPROVED,2025-04-04T07:02:05.162000Z,2025-04-04T07:17:20.068000Z,915.0,18,"French, English",No,58,Male,White,Switzerland,Switzerland,Switzerland,French,No,Full-Time
participant_785,APPROVED,2025-04-04T07:07:05.418000Z,2025-04-04T07:23:04.776000Z,960.0,370,English,No,26,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
participant_786,APPROVED,2025-04-04T07:32:17.711000Z,2025-04-04T07:43:52.726000Z,696.0,563,"Slovenian, English, Italian",No,34,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time
