Participant id,Status,Started at,Completed at,Time taken,Total approvals,Fluent languages,Dyslexia,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
participant_290,APPROVED,2025-03-18T12:33:51.872000Z,2025-03-18T12:53:00.754000Z,1149.0,309,English,No,28,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
participant_288,APPROVED,2025-03-18T12:35:11.551000Z,2025-03-18T12:58:32.360000Z,1401.0,432,"Greek, English",No,36,Female,White,Greece,Greece,Greece,Greek,No,Full-Time
participant_289,APPROVED,2025-03-18T12:33:55.881000Z,2025-03-18T12:40:40.611000Z,405.0,219,"Polish, English",No,21,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
participant_306,APPROVED,2025-03-18T12:40:54.910000Z,2025-03-18T13:06:16.682000Z,1522.0,166,English,No,38,Male,Black,Kenya,Kenya,Kenya,Swahili,Yes,Full-Time
participant_302,RETURNED,2025-03-18T12:41:30.053000Z,,,315,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_278,APPROVED,2025-03-18T12:36:46.585000Z,2025-03-18T12:46:06.420000Z,560.0,276,"Czech, English",No,21,Female,White,Czech Republic,Czech Republic,Czech Republic,Czech,Yes,Part-Time
participant_275,APPROVED,2025-03-18T12:38:09.147000Z,2025-03-18T13:07:46.820000Z,1778.0,42,English,No,34,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_303,APPROVED,2025-03-18T12:38:33.987000Z,2025-03-18T12:48:51.685000Z,618.0,693,English,No,27,Male,Asian,Philippines,Australia,Australia,Tagalog-Filipino,No,Unemployed (and job seeking)
participant_300,APPROVED,2025-03-18T12:40:11.698000Z,2025-03-18T12:51:58.286000Z,707.0,71,"English, Hungarian",No,38,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
participant_296,RETURNED,2025-03-18T12:39:56.650000Z,,,28,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_280,REJECTED,2025-03-18T12:40:18.050000Z,2025-03-18T12:48:00.539000Z,463.0,6,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_274,APPROVED,2025-03-18T12:40:37.320000Z,2025-03-18T12:53:00.251000Z,743.0,979,"Italian, English",No,23,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
participant_281,APPROVED,2025-03-18T12:40:30.407000Z,2025-03-18T12:52:39.903000Z,730.0,63,"Afrikaans, Danish, English, French",No,31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
participant_276,RETURNED,2025-03-18T12:40:57.256000Z,,,57,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_301,REJECTED,2025-03-18T12:42:15.474000Z,2025-03-18T12:54:52.582000Z,758.0,16,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_304,APPROVED,2025-03-18T13:22:57.722000Z,2025-03-18T14:29:42.420000Z,4005.0,477,"Hungarian, English, German",No,48,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
participant_286,APPROVED,2025-03-18T13:31:14.372000Z,2025-03-18T13:44:53.728000Z,820.0,3223,English,No,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
participant_283,APPROVED,2025-03-18T13:45:01.168000Z,2025-03-18T14:06:45.623000Z,1305.0,20,"English, French, Chinese",No,27,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_293,REJECTED,2025-03-18T14:08:22.340000Z,2025-03-18T14:24:11.671000Z,950.0,26,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_291,APPROVED,2025-04-04T08:44:24.624000Z,2025-04-04T08:53:22.871000Z,539.0,489,"English, Portuguese",No,32,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
participant_282,APPROVED,2025-04-04T08:50:12.729000Z,2025-04-04T09:03:07.702000Z,775.0,161,"English, Other",No,39,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
participant_297,APPROVED,2025-04-04T09:02:25.763000Z,2025-04-04T09:13:48.318000Z,683.0,407,English,No,41,Male,Black,Nigeria,Poland,Nigeria,English,Yes,Full-Time
