Participant id,Status,Started at,Completed at,Time taken,Total approvals,Fluent languages,Dyslexia,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
participant_971,RETURNED,2025-03-25T12:22:34.922000Z,,,517,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_965,APPROVED,2025-03-25T12:22:49.129000Z,2025-03-25T12:35:02.498000Z,734.0,54,English,No,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_980,RETURNED,2025-03-25T12:27:52.385000Z,,,179,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_981,APPROVED,2025-03-25T12:26:45.898000Z,2025-03-25T12:37:07.226000Z,622.0,517,"English, Other",No,25,Female,White,Ireland,United Kingdom,Ireland,English,No,Full-Time
participant_985,APPROVED,2025-03-25T12:28:47.854000Z,2025-03-25T12:37:10.573000Z,503.0,236,"English, Polish",No,42,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
participant_957,APPROVED,2025-03-25T12:30:45.968000Z,2025-03-25T12:48:45.401000Z,1080.0,5,English,No,52,Female,White,United States,United States,United States,English,No,Full-Time
participant_966,APPROVED,2025-03-25T12:31:34.409000Z,2025-03-25T12:46:28.251000Z,894.0,216,"English, Polish, German",No,33,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
participant_984,APPROVED,2025-03-25T12:34:32.852000Z,2025-03-25T12:44:21.769000Z,589.0,53,"Finnish, English",No,29,Male,White,Finland,Finland,Finland,Finnish,No,Unemployed (and job seeking)
participant_961,APPROVED,2025-03-25T12:34:25.566000Z,2025-03-25T12:50:12.659000Z,948.0,345,"Afrikaans, English, Other",No,27,Female,White,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
participant_970,APPROVED,2025-03-25T12:34:30.884000Z,2025-03-25T12:47:54.923000Z,805.0,413,"English, French, Portuguese, Spanish",No,25,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
participant_958,APPROVED,2025-03-25T12:37:06.278000Z,2025-03-25T12:56:39.613000Z,1174.0,195,English,No,42,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_959,RETURNED,2025-03-25T12:34:45.060000Z,2025-03-25T12:51:56.080000Z,,41,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_979,RETURNED,2025-03-25T12:34:47.463000Z,,,199,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_956,REJECTED,2025-03-25T12:36:31.912000Z,2025-03-25T13:08:02.216000Z,1891.0,9,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_954,APPROVED,2025-03-25T12:38:53.137000Z,2025-03-25T12:53:44.264000Z,892.0,564,English,No,36,Female,White,United States,United States,United States,English,No,Full-Time
participant_974,RETURNED,2025-03-25T12:50:23.921000Z,,,158,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_967,APPROVED,2025-03-25T12:49:38.135000Z,2025-03-25T13:02:53.613000Z,796.0,202,"Italian, English, French",No,23,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
participant_983,APPROVED,2025-03-25T12:46:57.950000Z,2025-03-25T13:01:30.747000Z,873.0,1496,"Greek, English",No,48,Male,White,United Kingdom,Greece,United Kingdom,English,No,Part-Time
participant_964,APPROVED,2025-03-25T13:03:16.659000Z,2025-03-25T13:26:39.723000Z,1404.0,36,English,No,56,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Other
participant_975,APPROVED,2025-03-26T15:45:58.594000Z,2025-03-26T16:05:29.028000Z,1171.0,113,English,No,31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
participant_963,RETURNED,2025-03-26T15:50:03.828000Z,,,60,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_986,APPROVED,2025-03-26T15:58:07.788000Z,2025-03-26T16:13:01.492000Z,894.0,216,"Greek, English",No,21,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
