id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.tense;data.energetic;data.img_idx;data.counter_main
34;session_1005;26/03/2025 10:11;AIDEI8A;;;Questionnaire;html.Form;5_4_1;;;;form submission;4074,3;188453,9;188453,3;188464,4;192538,7;192539,3;2025-03-26T09:11:16.428Z;192566,4;;;;6.0;6.0;living room__221.png;4.0
34;session_1005;26/03/2025 10:11;AIDEI8A;;;Sequence;flow.Sequence;5_4;;;;completion;4091,1;188436,3;188430,8;188447,6;192538,7;192539,7;2025-03-26T09:11:16.429Z;192566,4;;;;;;living room__221.png;4.0
34;session_1005;26/03/2025 10:11;AIDEI8A;;;Screen;canvas.Screen;5_5_0;;;;timeout;16,7;192539,9;192549,6;192566,4;192568,2;192568,7;2025-03-26T09:11:16.458Z;192583,1;;;;;;bedroom__22.png;5.0
35;session_980;26/03/2025 10:11;AIDEI8A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;7504,9;32035,4;32023,8;32040,6;39545,5;39546,1;2025-03-26T09:11:20.884Z;39557,3;;;;;;;
36;session_1005;26/03/2025 10:11;AIDEI8A;;;Questionnaire;html.Form;5_5_1;;;;form submission;3539,1;192569;192568,2;192583,1;196122,2;196122,7;2025-03-26T09:11:20.012Z;196149,1;;;;1.0;7.0;bedroom__22.png;5.0
36;session_1005;26/03/2025 10:11;AIDEI8A;;;Sequence;flow.Sequence;5_5;;;;completion;3555,8;192539,9;192549,6;192566,4;196122,2;196123,1;2025-03-26T09:11:20.012Z;196149,1;;;;;;bedroom__22.png;5.0
36;session_1005;26/03/2025 10:11;AIDEI8A;;;Screen;canvas.Screen;5_6_0;;;;timeout;16,7;196123,3;196132,3;196149,1;196150,4;196150,8;2025-03-26T09:11:20.040Z;196165,8;;;;;;dining room__280.png;6.0
37;session_986;26/03/2025 10:11;AIDEI8A;;;Questionnaire;html.Form;5_3_1;;;;form submission;8185,6;206489,3;206489,1;206505,2;214690,8;214691,1;2025-03-26T09:11:22.626Z;214722;;;;4.0;3.0;restaurant__142.png;3.0
37;session_986;26/03/2025 10:11;AIDEI8A;;;Sequence;flow.Sequence;5_3;;;;completion;8202,2;206463;206472,18;206488,6;214690,8;214691,3;2025-03-26T09:11:22.626Z;214722;;;;;;restaurant__142.png;3.0
37;session_986;26/03/2025 10:11;AIDEI8A;;;Screen;canvas.Screen;5_4_0;;;;timeout;16,8;214691,4;214705,524;214722;214722,7;214722,9;2025-03-26T09:11:22.658Z;214738,8;;;;;;restaurant__2.png;4.0
38;session_994;26/03/2025 10:11;AIDEI8A;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;12794,1;184471,6;184471;184474,2;197268,3;197268,9;2025-03-26T09:09:25.249Z;197287;;static\restaurant_80.png;2.0;4.0;4.0;;
38;session_994;26/03/2025 10:11;AIDEI8A;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;12810,1;184456,1;184457,59;184458,2;197268,3;197269,3;2025-03-26T09:09:25.250Z;197287;;static\restaurant_80.png;2.0;;;;
