Participant id,Status,Started at,Completed at,Time taken,Total approvals,Fluent languages,Dyslexia,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
participant_920,APPROVED,2025-03-25T09:40:42.935000Z,2025-03-25T09:59:49.990000Z,1148.0,9,"Afrikaans, English",No,34,Male,White,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time
participant_940,APPROVED,2025-03-25T09:42:46.220000Z,2025-03-25T09:54:19.826000Z,694.0,35,"Afrikaans, English, French, Other",No,22,Female,Black,South Africa,France,South Africa,English,Yes,Other
participant_925,APPROVED,2025-03-25T09:40:49.931000Z,2025-03-25T10:15:55.709000Z,2106.0,18,"Afrikaans, English",No,31,Female,White,South Africa,South Africa,South Africa,English,Yes,Full-Time
participant_932,APPROVED,2025-03-25T09:42:49.158000Z,2025-03-25T10:20:34.609000Z,2266.0,148,"English, Other",No,31,Female,Black,South Africa,South Africa,South Africa,Other,Yes,Full-Time
participant_953,TIMED-OUT,2025-03-25T09:42:24.053000Z,,8474095.0,9,English,No,33,Male,Black,South Africa,South Africa,South Africa,Other,No,Full-Time
participant_941,APPROVED,2025-03-25T09:42:37.466000Z,2025-03-25T09:53:26.157000Z,649.0,601,"English, Spanish",No,28,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
participant_943,APPROVED,2025-03-25T09:43:35.141000Z,2025-03-25T10:05:04.653000Z,1290.0,385,English,No,34,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_938,RETURNED,2025-03-25T09:44:31.473000Z,,,153,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_950,APPROVED,2025-03-25T09:43:35.014000Z,2025-03-25T10:04:36.376000Z,1262.0,3,"Afrikaans, English, Dutch, French, Spanish",No,18,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Part-Time
participant_946,RETURNED,2025-03-25T09:43:36.274000Z,,,192,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_934,APPROVED,2025-03-25T09:49:07.192000Z,2025-03-25T10:03:05.696000Z,839.0,108,"English, French",No,41,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
participant_945,APPROVED,2025-03-25T09:44:06.069000Z,2025-03-25T10:19:58.789000Z,2153.0,4,"Afrikaans, English, French, Portuguese, Other",No,36,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_947,APPROVED,2025-03-25T09:47:31.285000Z,2025-03-25T10:30:28.015000Z,2577.0,18,English,No,63,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_929,TIMED-OUT,2025-03-25T10:00:12.630000Z,,8473027.0,285,"Afrikaans, Chinese, Dutch, English, French, German, Italian, Portuguese",No,39,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
participant_933,APPROVED,2025-03-25T10:02:31.240000Z,2025-03-25T10:23:14.260000Z,1244.0,71,"Dutch, English, French, German, Japanese, Korean, Portuguese, Russian, Spanish, Turkish",No,29,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_948,APPROVED,2025-03-25T10:45:15.394000Z,2025-03-25T11:46:11.687000Z,3657.0,12,English,No,26,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_935,APPROVED,2025-03-25T11:01:34.443000Z,2025-03-25T11:23:56.747000Z,1343.0,309,"English, Portuguese, Other",No,35,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
participant_952,APPROVED,2025-03-25T11:16:08.989000Z,2025-03-25T11:36:18.917000Z,1210.0,599,"English, Hindi",No,30,Male,Asian,India,India,India,English,No,Full-Time
participant_939,APPROVED,2025-04-07T08:31:30.306000Z,2025-04-07T08:44:37.937000Z,788.0,325,English,No,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
participant_927,APPROVED,2025-04-07T08:33:14.414000Z,2025-04-07T08:54:45.329000Z,1291.0,547,"Polish, English",No,25,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
